survey_id,program_id,has_access
44380,P02,No
44380,P03,No
44381,P01,No
44381,P02,No
44381,P03,No
44382,P01,No
44382,P02,No
44382,P03,No
44383,P01,Yes
44383,P02,No
44383,P03,No
44384,P01,Yes
44384,P02,No
44384,P03,No
44385,P01,No
44385,P02,Yes
44385,P03,No
44386,P01,Yes
44386,P02,No
44386,P03,No
44387,P01,Yes
44387,P02,No
44387,P03,No
44388,P01,No
44388,P02,No
44388,P03,No
44389,P01,Yes
44389,P02,No
44389,P03,No
44390,P01,No
44390,P02,Yes
44390,P03,No
44391,P01,Yes
44391,P02,Yes
44391,P03,No
44392,P01,No
44392,P02,No
44392,P03,Yes
44393,P01,Yes
44393,P02,No
44393,P03,No
44394,P01,No
44394,P02,No
44394,P03,Yes
44395,P01,No
44395,P02,No
44395,P03,No
44396,P01,No
44396,P02,No
44396,P03,Yes
44397,P01,Yes
44397,P02,Yes
44397,P03,No
44398,P01,Yes
44398,P02,No
44398,P03,Yes
44399,P01,No
44399,P02,Yes
44399,P03,No
44400,P01,No
44400,P02,No
44400,P03,No
44401,P01,No
44401,P02,No
44401,P03,No
44402,P01,Yes
44402,P02,No
44402,P03,Yes
44403,P01,Yes
44403,P02,No
44403,P03,No
44404,P01,No
44404,P02,No
44404,P03,No
44405,P01,Yes
44405,P02,No
44405,P03,No
44406,P01,No
44406,P02,No
44406,P03,Yes
44407,P01,No
44407,P02,Yes
44407,P03,No
44408,P01,No
44408,P02,No
44408,P03,No
44409,P01,No
44409,P02,No
44409,P03,No
44410,P01,Yes
44410,P02,No
44410,P03,No
44411,P01,No
44411,P02,No
44411,P03,No
44412,P01,No
44412,P02,No
44412,P03,No
44413,P01,Yes
44413,P02,Yes
44413,P03,No
44414,P01,No
44414,P02,No
44414,P03,No
44415,P01,Yes
44415,P02,No
44415,P03,No
44416,P01,No
44416,P02,No
44416,P03,No
44417,P01,No
44417,P02,No
44417,P03,No
44418,P01,No
44418,P02,No
44418,P03,No
44419,P01,Yes
44419,P02,Yes
44419,P03,No
44420,P01,Yes
44420,P02,No
44420,P03,No
44421,P01,No
44421,P02,No
44421,P03,No
44422,P01,No
44422,P02,No
44422,P03,No
44423,P01,No
44423,P02,Yes
44423,P03,No
44424,P01,Yes
44424,P02,No
44424,P03,No
44425,P01,No
44425,P02,Yes
44425,P03,No
44426,P01,Yes
44426,P02,Yes
44426,P03,No
44427,P01,Yes
44427,P02,No
44427,P03,No
44428,P01,No
44428,P02,No
44428,P03,No
44429,P01,No
44429,P02,Yes
44429,P03,No
44430,P01,No
44430,P02,Yes
44430,P03,No
44431,P01,No
44431,P02,No
44431,P03,Yes
44432,P01,Yes
44432,P02,Yes
44432,P03,No
44433,P01,No
44433,P02,No
44433,P03,No
44434,P01,No
44434,P02,Yes
44434,P03,No
44435,P01,Yes
44435,P02,No
44435,P03,No
44436,P01,Yes
44436,P02,No
44436,P03,No
44437,P01,No
44437,P02,Yes
44437,P03,No
44438,P01,No
44438,P02,Yes
44438,P03,No
44439,P01,No
44439,P02,No
44439,P03,No
44440,P01,No
44440,P02,Yes
44440,P03,No
44441,P01,Yes
44441,P02,No
44441,P03,No
44442,P01,Yes
44442,P02,No
44442,P03,No
44443,P01,No
44443,P02,No
44443,P03,No
44444,P01,No
44444,P02,No
44444,P03,Yes
44445,P01,Yes
44445,P02,Yes
44445,P03,No
44446,P01,No
44446,P02,No
44446,P03,No
44447,P01,Yes
44447,P02,No
44447,P03,No
44448,P01,No
44448,P02,Yes
44448,P03,Yes
44449,P01,No
44449,P02,No
44449,P03,No
44450,P01,Yes
44450,P02,No
44450,P03,No
44451,P01,No
44451,P02,Yes
44451,P03,Yes
44452,P01,No
44452,P02,No
44452,P03,No
44453,P01,No
44453,P02,No
44453,P03,No
44454,P01,No
44454,P02,No
44454,P03,No
44455,P01,No
44455,P02,Yes
44455,P03,No
44456,P01,No
44456,P02,No
44456,P03,No
44457,P01,Yes
44457,P02,No
44457,P03,Yes
44458,P01,No
44458,P02,No
44458,P03,No
44459,P01,No
44459,P02,No
44459,P03,No
44460,P01,No
44460,P02,Yes
44460,P03,No
44461,P01,No
44461,P02,No
44461,P03,No
44462,P01,No
44462,P02,No
44462,P03,No
44463,P01,No
44463,P02,No
44463,P03,Yes
44464,P01,Yes
44464,P02,Yes
44464,P03,No
44465,P01,No
44465,P02,Yes
44465,P03,Yes
44466,P01,No
44466,P02,Yes
44466,P03,No
44467,P01,No
44467,P02,No
44467,P03,No
44468,P01,No
44468,P02,No
44468,P03,No
44469,P01,No
44469,P02,No
44469,P03,No
44470,P01,No
44470,P02,Yes
44470,P03,No
44471,P01,No
44471,P02,No
44471,P03,No
44472,P01,No
44472,P02,No
44472,P03,No
44473,P01,No
44473,P02,No
44473,P03,Yes
44474,P01,No
44474,P02,No
44474,P03,No
44475,P01,No
44475,P02,No
44475,P03,No
44476,P01,No
44476,P02,No
44476,P03,No
44477,P01,No
44477,P02,Yes
44477,P03,Yes
44478,P01,No
44478,P02,No
44478,P03,No
44479,P01,Yes
44479,P02,Yes
44479,P03,No
44480,P01,No
44480,P02,Yes
44480,P03,Yes
44481,P01,No
44481,P02,Yes
44481,P03,No
44482,P01,Yes
44482,P02,No
44482,P03,Yes
44483,P01,Yes
44483,P02,Yes
44483,P03,Yes
44484,P01,No
44484,P02,No
44484,P03,No
44485,P01,No
44485,P02,No
44485,P03,No
44486,P01,No
44486,P02,No
44486,P03,No
44487,P01,No
44487,P02,No
44487,P03,No
44488,P01,No
44488,P02,Yes
44488,P03,Yes
44489,P01,No
44489,P02,Yes
44489,P03,No
44490,P01,No
44490,P02,No
44490,P03,Yes
44491,P01,No
44491,P02,No
44491,P03,No
44492,P01,Yes
44492,P02,Yes
44492,P03,No
44493,P01,No
44493,P02,No
44493,P03,No
44494,P01,No
44494,P02,No
44494,P03,Yes
44495,P01,Yes
44495,P02,No
44495,P03,No
44496,P01,No
44496,P02,No
44496,P03,No
44497,P01,No
44497,P02,No
44497,P03,No
44498,P01,No
44498,P02,Yes
44498,P03,Yes
44499,P01,Yes
44499,P02,No
44499,P03,Yes
44500,P01,Yes
44500,P02,No
44500,P03,No
44501,P01,No
44501,P02,No
44501,P03,Yes
44502,P01,No
44502,P02,No
44502,P03,Yes
44503,P01,No
44503,P02,No
44503,P03,No
44504,P01,No
44504,P02,No
44504,P03,No
44505,P01,No
44505,P02,No
44505,P03,No
44506,P01,Yes
44506,P02,No
44506,P03,No
44507,P01,No
44507,P02,Yes
44507,P03,No
44508,P01,No
44508,P02,Yes
44508,P03,No
44509,P01,No
44509,P02,No
44509,P03,No
44510,P01,No
44510,P02,No
44510,P03,No
44511,P01,No
44511,P02,No
44511,P03,No
44512,P01,No
44512,P02,No
44512,P03,No
44513,P01,No
44513,P02,No
44513,P03,Yes
44514,P01,No
44514,P02,No
44514,P03,No
44515,P01,Yes
44515,P02,No
44515,P03,No
44516,P01,No
44516,P02,Yes
44516,P03,No
44517,P01,No
44517,P02,No
44517,P03,Yes
44518,P01,No
44518,P02,No
44518,P03,No
44519,P01,No
44519,P02,No
44519,P03,Yes
44520,P01,No
44520,P02,Yes
44520,P03,No
44521,P01,No
44521,P02,No
44521,P03,No
44522,P01,Yes
44522,P02,Yes
44522,P03,No
44523,P01,No
44523,P02,No
44523,P03,No
44524,P01,No
44524,P02,Yes
44524,P03,Yes
44525,P01,No
44525,P02,Yes
44525,P03,Yes
44526,P01,No
44526,P02,No
44526,P03,Yes
44527,P01,No
44527,P02,No
44527,P03,No
44528,P01,No
44528,P02,No
44528,P03,Yes
44529,P01,Yes
44529,P02,No
44529,P03,No
44530,P01,No
44530,P02,No
44530,P03,No
44531,P01,No
44531,P02,No
44531,P03,No
44532,P01,No
44532,P02,No
44532,P03,No
44533,P01,Yes
44533,P02,Yes
44533,P03,No
44534,P01,No
44534,P02,No
44534,P03,Yes
44535,P01,No
44535,P02,No
44535,P03,No
44536,P01,No
44536,P02,No
44536,P03,No
44537,P01,Yes
44537,P02,No
44537,P03,No
44538,P01,No
44538,P02,No
44538,P03,No
44539,P01,Yes
44539,P02,Yes
44539,P03,No
44540,P01,Yes
44540,P02,No
44540,P03,No
44541,P01,No
44541,P02,Yes
44541,P03,No
44542,P01,No
44542,P02,No
44542,P03,Yes
44543,P01,No
44543,P02,No
44543,P03,Yes
44544,P01,No
44544,P02,No
44544,P03,No
44545,P01,Yes
44545,P02,Yes
44545,P03,No
44546,P01,Yes
44546,P02,Yes
44546,P03,No
44547,P01,Yes
44547,P02,Yes
44547,P03,No
44548,P01,Yes
44548,P02,No
44548,P03,No
44549,P01,No
44549,P02,No
44549,P03,No
44550,P01,No
44550,P02,No
44550,P03,No
44551,P01,No
44551,P02,No
44551,P03,No
44552,P01,Yes
44552,P02,No
44552,P03,No
44553,P01,Yes
44553,P02,No
44553,P03,No
44554,P01,No
44554,P02,No
44554,P03,No
44555,P01,No
44555,P02,Yes
44555,P03,No
44556,P01,Yes
44556,P02,No
44556,P03,No
44557,P01,No
44557,P02,No
44557,P03,Yes
44558,P01,No
44558,P02,Yes
44558,P03,No
44559,P01,No
44559,P02,Yes
44559,P03,No
44560,P01,No
44560,P02,No
44560,P03,No
44561,P01,Yes
44561,P02,No
44561,P03,No
44562,P01,Yes
44562,P02,No
44562,P03,No
44563,P01,No
44563,P02,No
44563,P03,No
44564,P01,Yes
44564,P02,No
44564,P03,No
44565,P01,No
44565,P02,No
44565,P03,No
44566,P01,No
44566,P02,No
44566,P03,No
44567,P01,No
44567,P02,No
44567,P03,Yes
44568,P01,Yes
44568,P02,No
44568,P03,Yes
44569,P01,No
44569,P02,No
44569,P03,No
44570,P01,No
44570,P02,No
44570,P03,Yes
44571,P01,Yes
44571,P02,No
44571,P03,No
44572,P01,No
44572,P02,No
44572,P03,Yes
44573,P01,No
44573,P02,Yes
44573,P03,No
44574,P01,No
44574,P02,No
44574,P03,No
44575,P01,Yes
44575,P02,No
44575,P03,No
44576,P01,No
44576,P02,No
44576,P03,No
44577,P01,Yes
44577,P02,No
44577,P03,No
44578,P01,Yes
44578,P02,No
44578,P03,No
44579,P01,Yes
44579,P02,Yes
44579,P03,No
44580,P01,No
44580,P02,Yes
44580,P03,Yes
44581,P01,Yes
44581,P02,Yes
44581,P03,Yes
44582,P01,Yes
44582,P02,No
44582,P03,No
44583,P01,No
44583,P02,No
44583,P03,Yes
44584,P01,No
44584,P02,No
44584,P03,No
44585,P01,Yes
44585,P02,No
44585,P03,Yes
44586,P01,Yes
44586,P02,No
44586,P03,No
44587,P01,No
44587,P02,No
44587,P03,Yes
44588,P01,Yes
44588,P02,No
44588,P03,Yes
44589,P01,Yes
44589,P02,No
44589,P03,Yes
44590,P01,Yes
44590,P02,No
44590,P03,Yes
44591,P01,Yes
44591,P02,Yes
44591,P03,No
44592,P01,No
44592,P02,Yes
44592,P03,No
44593,P01,No
44593,P02,No
44593,P03,No
44594,P01,No
44594,P02,No
44594,P03,No
44595,P01,Yes
44595,P02,No
44595,P03,Yes
44596,P01,No
44596,P02,No
44596,P03,Yes
44597,P01,No
44597,P02,No
44597,P03,Yes
44598,P01,No
44598,P02,Yes
44598,P03,No
44599,P01,No
44599,P02,No
44599,P03,No
44600,P01,No
44600,P02,No
44600,P03,No
44601,P01,Yes
44601,P02,Yes
44601,P03,No
44602,P01,No
44602,P02,Yes
44602,P03,No
44603,P01,Yes
44603,P02,No
44603,P03,No
44604,P01,No
44604,P02,No
44604,P03,Yes
44605,P01,Yes
44605,P02,No
44605,P03,No
44606,P01,No
44606,P02,No
44606,P03,No
44607,P01,No
44607,P02,No
44607,P03,No
44608,P01,Yes
44608,P02,No
44608,P03,No
44609,P01,No
44609,P02,Yes
44609,P03,No
44610,P01,No
44610,P02,Yes
44610,P03,Yes
44611,P01,No
44611,P02,Yes
44611,P03,No
44612,P01,No
44612,P02,No
44612,P03,Yes
44613,P01,No
44613,P02,Yes
44613,P03,No
44614,P01,No
44614,P02,Yes
44614,P03,Yes
44615,P01,Yes
44615,P02,Yes
44615,P03,No
44616,P01,Yes
44616,P02,No
44616,P03,Yes
44617,P01,Yes
44617,P02,No
44617,P03,Yes
44618,P01,No
44618,P02,No
44618,P03,Yes
44619,P01,No
44619,P02,No
44619,P03,No
44620,P01,No
44620,P02,No
44620,P03,Yes
44621,P01,Yes
44621,P02,Yes
44621,P03,No
44622,P01,No
44622,P02,Yes
44622,P03,No
44623,P01,No
44623,P02,Yes
44623,P03,No
44624,P01,No
44624,P02,No
44624,P03,No
44625,P01,Yes
44625,P02,No
44625,P03,Yes
44626,P01,No
44626,P02,No
44626,P03,No
44627,P01,No
44627,P02,No
44627,P03,No
44628,P01,Yes
44628,P02,No
44628,P03,No
44629,P01,Yes
44629,P02,No
44629,P03,No
44630,P01,No
44630,P02,Yes
44630,P03,No
44631,P01,No
44631,P02,No
44631,P03,No
44632,P01,No
44632,P02,No
44632,P03,No
44633,P01,No
44633,P02,Yes
44633,P03,No
44634,P01,Yes
44634,P02,No
44634,P03,Yes
44635,P01,Yes
44635,P02,No
44635,P03,No
44636,P01,No
44636,P02,No
44636,P03,No
44637,P01,No
44637,P02,Yes
44637,P03,Yes
44638,P01,Yes
44638,P02,Yes
44638,P03,No
44639,P01,Yes
44639,P02,No
44639,P03,Yes
44640,P01,No
44640,P02,No
44640,P03,No
44641,P01,No
44641,P02,No
44641,P03,No
44642,P01,No
44642,P02,No
44642,P03,No
44643,P01,No
44643,P02,No
44643,P03,No
44644,P01,No
44644,P02,No
44644,P03,Yes
44645,P01,Yes
44645,P02,No
44645,P03,Yes
44646,P01,Yes
44646,P02,No
44646,P03,Yes
44647,P01,No
44647,P02,No
44647,P03,No
44648,P01,No
44648,P02,No
44648,P03,No
44649,P01,No
44649,P02,No
44649,P03,No
44650,P01,No
44650,P02,No
44650,P03,No
44651,P01,No
44651,P02,No
44651,P03,No
44652,P01,No
44652,P02,No
44652,P03,Yes
44653,P01,No
44653,P02,Yes
44653,P03,No
44654,P01,Yes
44654,P02,No
44654,P03,Yes
44655,P01,Yes
44655,P02,No
44655,P03,No
44656,P01,No
44656,P02,No
44656,P03,No
44657,P01,Yes
44657,P02,No
44657,P03,Yes
44658,P01,No
44658,P02,No
44658,P03,No
44659,P01,No
44659,P02,Yes
44659,P03,No
44660,P01,No
44660,P02,Yes
44660,P03,No
44661,P01,No
44661,P02,Yes
44661,P03,Yes
44662,P01,No
44662,P02,Yes
44662,P03,Yes
44663,P01,No
44663,P02,No
44663,P03,Yes
44664,P01,No
44664,P02,No
44664,P03,Yes
44665,P01,No
44665,P02,No
44665,P03,No
44666,P01,No
44666,P02,No
44666,P03,No
44667,P01,No
44667,P02,No
44667,P03,Yes
44668,P01,Yes
44668,P02,No
44668,P03,No
44669,P01,Yes
44669,P02,No
44669,P03,Yes
44670,P01,No
44670,P02,No
44670,P03,No
44671,P01,No
44671,P02,No
44671,P03,No
44672,P01,No
44672,P02,Yes
44672,P03,No
44673,P01,No
44673,P02,Yes
44673,P03,No
44674,P01,No
44674,P02,Yes
44674,P03,No
44675,P01,No
44675,P02,Yes
44675,P03,Yes
44676,P01,No
44676,P02,No
44676,P03,Yes
44677,P01,Yes
44677,P02,No
44677,P03,No
44678,P01,No
44678,P02,No
44678,P03,Yes
44679,P01,No
44679,P02,Yes
44679,P03,No
44680,P01,Yes
44680,P02,No
44680,P03,Yes
44681,P01,No
44681,P02,No
44681,P03,Yes
44682,P01,No
44682,P02,No
44682,P03,No
44683,P01,No
44683,P02,Yes
44683,P03,No
44684,P01,Yes
44684,P02,Yes
44684,P03,No
44685,P01,No
44685,P02,Yes
44685,P03,No
44686,P01,Yes
44686,P02,No
44686,P03,No
44687,P01,No
44687,P02,No
44687,P03,No
44688,P01,Yes
44688,P02,No
44688,P03,No
44689,P01,No
44689,P02,No
44689,P03,No
44690,P01,Yes
44690,P02,Yes
44690,P03,No
44691,P01,No
44691,P02,No
44691,P03,No
44692,P01,No
44692,P02,No
44692,P03,Yes
44693,P01,No
44693,P02,No
44693,P03,No
44694,P01,No
44694,P02,No
44694,P03,Yes
44695,P01,No
44695,P02,Yes
44695,P03,No
44696,P01,No
44696,P02,Yes
44696,P03,Yes
44697,P01,Yes
44697,P02,No
44697,P03,No
44698,P01,No
44698,P02,No
44698,P03,No
44699,P01,Yes
44699,P02,No
44699,P03,No
44700,P01,No
44700,P02,No
44700,P03,No
44701,P01,No
44701,P02,No
44701,P03,No
44702,P01,No
44702,P02,No
44702,P03,No
44703,P01,No
44703,P02,No
44703,P03,No
44704,P01,Yes
44704,P02,No
44704,P03,No
44705,P01,No
44705,P02,Yes
44705,P03,No
44706,P01,Yes
44706,P02,Yes
44706,P03,No
44707,P01,Yes
44707,P02,Yes
44707,P03,No
44708,P01,No
44708,P02,No
44708,P03,Yes
44709,P01,No
44709,P02,Yes
44709,P03,No
44710,P01,No
44710,P02,No
44710,P03,No
44711,P01,Yes
44711,P02,No
44711,P03,Yes
44712,P01,No
44712,P02,Yes
44712,P03,No
44713,P01,Yes
44713,P02,No
44713,P03,No
44714,P01,No
44714,P02,Yes
44714,P03,No
44715,P01,No
44715,P02,No
44715,P03,No
44716,P01,No
44716,P02,No
44716,P03,No
44717,P01,Yes
44717,P02,No
44717,P03,No
44718,P01,No
44718,P02,No
44718,P03,No
44719,P01,Yes
44719,P02,No
44719,P03,No
44720,P01,No
44720,P02,Yes
44720,P03,Yes
44721,P01,No
44721,P02,No
44721,P03,No
44722,P01,Yes
44722,P02,No
44722,P03,No
44723,P01,No
44723,P02,No
44723,P03,No
44724,P01,No
44724,P02,No
44724,P03,No
44725,P01,Yes
44725,P02,Yes
44725,P03,No
44726,P01,No
44726,P02,No
44726,P03,No
44727,P01,No
44727,P02,No
44727,P03,Yes
44728,P01,Yes
44728,P02,No
44728,P03,Yes
44729,P01,Yes
44729,P02,No
44729,P03,No
44730,P01,No
44730,P02,No
44730,P03,Yes
44731,P01,No
44731,P02,Yes
44731,P03,No
44732,P01,No
44732,P02,No
44732,P03,No
44733,P01,Yes
44733,P02,Yes
44733,P03,No
44734,P01,No
44734,P02,Yes
44734,P03,Yes
44735,P01,No
44735,P02,No
44735,P03,No
44736,P01,Yes
44736,P02,Yes
44736,P03,No
44737,P01,No
44737,P02,Yes
44737,P03,No
44738,P01,No
44738,P02,No
44738,P03,No
44739,P01,Yes
44739,P02,Yes
44739,P03,No
44740,P01,No
44740,P02,No
44740,P03,No
44741,P01,No
44741,P02,Yes
44741,P03,No
44742,P01,No
44742,P02,No
44742,P03,No
44743,P01,No
44743,P02,Yes
44743,P03,No
44744,P01,No
44744,P02,Yes
44744,P03,Yes
44745,P01,No
44745,P02,No
44745,P03,No
44746,P01,No
44746,P02,No
44746,P03,No
44747,P01,Yes
44747,P02,Yes
44747,P03,No
44748,P01,Yes
44748,P02,No
44748,P03,No
44749,P01,Yes
44749,P02,Yes
44749,P03,No
44750,P01,No
44750,P02,No
44750,P03,No
44751,P01,Yes
44751,P02,No
44751,P03,No
44752,P01,No
44752,P02,No
44752,P03,No
44753,P01,No
44753,P02,No
44753,P03,No
44754,P01,Yes
44754,P02,No
44754,P03,No
44755,P01,Yes
44755,P02,No
44755,P03,No
44756,P01,No
44756,P02,No
44756,P03,Yes
44757,P01,No
44757,P02,No
44757,P03,No
44758,P01,No
44758,P02,No
44758,P03,No
44759,P01,Yes
44759,P02,No
44759,P03,No
44760,P01,Yes
44760,P02,No
44760,P03,No
44761,P01,No
44761,P02,No
44761,P03,No
44762,P01,No
44762,P02,No
44762,P03,No
44763,P01,No
44763,P02,Yes
44763,P03,Yes
44764,P01,No
44764,P02,Yes
44764,P03,Yes
44765,P01,No
44765,P02,Yes
44765,P03,Yes
44766,P01,Yes
44766,P02,No
44766,P03,No
44767,P01,No
44767,P02,Yes
44767,P03,No
44768,P01,No
44768,P02,No
44768,P03,No
44769,P01,No
44769,P02,Yes
44769,P03,Yes
44770,P01,No
44770,P02,Yes
44770,P03,Yes
44771,P01,Yes
44771,P02,Yes
44771,P03,No
44772,P01,Yes
44772,P02,Yes
44772,P03,No
44773,P01,Yes
44773,P02,No
44773,P03,No
44774,P01,No
44774,P02,Yes
44774,P03,Yes
44775,P01,No
44775,P02,Yes
44775,P03,Yes
44776,P01,No
44776,P02,Yes
44776,P03,No
44777,P01,No
44777,P02,No
44777,P03,No
44778,P01,Yes
44778,P02,No
44778,P03,Yes
44779,P01,No
44779,P02,No
44779,P03,No
44780,P01,Yes
44780,P02,No
44780,P03,No
44781,P01,No
44781,P02,No
44781,P03,Yes
44782,P01,Yes
44782,P02,Yes
44782,P03,No
44783,P01,No
44783,P02,No
44783,P03,No
44784,P01,No
44784,P02,Yes
44784,P03,No
44785,P01,Yes
44785,P02,No
44785,P03,No
44786,P01,No
44786,P02,No
44786,P03,No
44787,P01,No
44787,P02,Yes
44787,P03,No
44788,P01,No
44788,P02,No
44788,P03,No
44789,P01,No
44789,P02,No
44789,P03,No
44790,P01,No
44790,P02,No
44790,P03,Yes
44791,P01,No
44791,P02,No
44791,P03,No
44792,P01,Yes
44792,P02,No
44792,P03,Yes
44793,P01,Yes
44793,P02,No
44793,P03,No
44794,P01,No
44794,P02,No
44794,P03,Yes
44795,P01,No
44795,P02,No
44795,P03,No
44796,P01,Yes
44796,P02,No
44796,P03,No
44797,P01,No
44797,P02,No
44797,P03,No
44798,P01,No
44798,P02,No
44798,P03,No
44799,P01,No
44799,P02,No
44799,P03,No
44800,P01,Yes
44800,P02,Yes
44800,P03,No
44801,P01,No
44801,P02,No
44801,P03,No
44802,P01,Yes
44802,P02,No
44802,P03,No
44803,P01,Yes
44803,P02,No
44803,P03,No
44804,P01,No
44804,P02,No
44804,P03,Yes
44805,P01,No
44805,P02,No
44805,P03,No
44806,P01,Yes
44806,P02,No
44806,P03,No
44807,P01,No
44807,P02,No
44807,P03,No
44808,P01,Yes
44808,P02,No
44808,P03,No
44809,P01,No
44809,P02,Yes
44809,P03,No
44810,P01,Yes
44810,P02,No
44810,P03,Yes
44811,P01,Yes
44811,P02,Yes
44811,P03,Yes
44812,P01,No
44812,P02,No
44812,P03,No
44813,P01,Yes
44813,P02,No
44813,P03,Yes
44814,P01,No
44814,P02,No
44814,P03,No
44815,P01,No
44815,P02,Yes
44815,P03,No
44816,P01,No
44816,P02,Yes
44816,P03,No
44817,P01,No
44817,P02,Yes
44817,P03,Yes
44818,P01,Yes
44818,P02,No
44818,P03,No
44819,P01,No
44819,P02,Yes
44819,P03,No
44820,P01,No
44820,P02,No
44820,P03,No
44821,P01,No
44821,P02,No
44821,P03,No
44822,P01,Yes
44822,P02,No
44822,P03,No
44823,P01,No
44823,P02,No
44823,P03,No
44824,P01,No
44824,P02,No
44824,P03,Yes
44825,P01,No
44825,P02,Yes
44825,P03,No
44826,P01,Yes
44826,P02,No
44826,P03,No
44827,P01,No
44827,P02,No
44827,P03,No
44828,P01,No
44828,P02,No
44828,P03,No
44829,P01,No
44829,P02,No
44829,P03,No
44830,P01,No
44830,P02,No
44830,P03,No
44831,P01,Yes
44831,P02,No
44831,P03,Yes
44832,P01,No
44832,P02,No
44832,P03,No
44833,P01,No
44833,P02,No
44833,P03,No
44834,P01,No
44834,P02,Yes
44834,P03,No
44835,P01,Yes
44835,P02,Yes
44835,P03,No
44836,P01,Yes
44836,P02,No
44836,P03,No
44837,P01,No
44837,P02,Yes
44837,P03,No
44838,P01,No
44838,P02,No
44838,P03,No
44839,P01,Yes
44839,P02,No
44839,P03,No
44840,P01,No
44840,P02,Yes
44840,P03,No
44841,P01,No
44841,P02,No
44841,P03,Yes
44842,P01,No
44842,P02,Yes
44842,P03,No
44843,P01,No
44843,P02,Yes
44843,P03,Yes
44844,P01,No
44844,P02,No
44844,P03,No
44845,P01,No
44845,P02,Yes
44845,P03,Yes
44846,P01,No
44846,P02,No
44846,P03,No
44847,P01,Yes
44847,P02,No
44847,P03,No
44848,P01,No
44848,P02,No
44848,P03,Yes
44849,P01,No
44849,P02,Yes
44849,P03,Yes
44850,P01,No
44850,P02,No
44850,P03,No
44851,P01,No
44851,P02,Yes
44851,P03,Yes
44852,P01,No
44852,P02,No
44852,P03,No
44853,P01,Yes
44853,P02,No
44853,P03,No
44854,P01,Yes
44854,P02,No
44854,P03,No
44855,P01,No
44855,P02,Yes
44855,P03,Yes
44856,P01,Yes
44856,P02,No
44856,P03,No
44857,P01,Yes
44857,P02,No
44857,P03,No
44858,P01,No
44858,P02,No
44858,P03,No
44859,P01,No
44859,P02,No
44859,P03,Yes
44860,P01,No
44860,P02,Yes
44860,P03,Yes
44861,P01,Yes
44861,P02,No
44861,P03,No
44862,P01,Yes
44862,P02,No
44862,P03,Yes
44863,P01,No
44863,P02,No
44863,P03,Yes
44864,P01,Yes
44864,P02,No
44864,P03,No
44865,P01,No
44865,P02,No
44865,P03,Yes
44866,P01,No
44866,P02,No
44866,P03,No
44867,P01,No
44867,P02,No
44867,P03,No
44868,P01,No
44868,P02,No
44868,P03,No
44869,P01,No
44869,P02,Yes
44869,P03,No
44870,P01,No
44870,P02,No
44870,P03,Yes
44871,P01,No
44871,P02,No
44871,P03,Yes
44872,P01,No
44872,P02,No
44872,P03,No
44873,P01,Yes
44873,P02,No
44873,P03,Yes
44874,P01,Yes
44874,P02,No
44874,P03,Yes
44875,P01,No
44875,P02,No
44875,P03,No
44876,P01,No
44876,P02,No
44876,P03,No
44877,P01,No
44877,P02,Yes
44877,P03,Yes
44878,P01,No
44878,P02,No
44878,P03,No
44879,P01,No
44879,P02,No
44879,P03,No
44880,P01,No
44880,P02,Yes
44880,P03,No
44881,P01,No
44881,P02,No
44881,P03,No
44882,P01,Yes
44882,P02,No
44882,P03,No
44883,P01,No
44883,P02,No
44883,P03,No
44884,P01,No
44884,P02,No
44884,P03,No
44885,P01,No
44885,P02,No
44885,P03,No
44886,P01,Yes
44886,P02,No
44886,P03,No
