survey_id,platform_id,content_type_id,daily_screen_time_hours,notification_checks_per_day,night_checking_frequency_id,uses_social_media_before_bed,social_media_detox_habit,limited_screen_time_habit
54713,1,8,2.98,27,1,No,Yes,No
54714,4,2,2.15,48,1,No,No,Yes
54715,7,3,3.92,49,3,Yes,No,Yes
54716,3,8,3.54,51,2,Yes,No,No
54717,1,3,2.93,27,2,No,No,No
54718,3,4,2.8,46,1,No,No,No
54719,3,2,4.45,35,3,Yes,No,No
54720,3,5,2.35,35,2,No,No,Yes
54721,5,6,1.17,11,1,No,Yes,Yes
54722,2,2,3.29,34,1,No,No,No
54723,1,3,3.51,38,1,Yes,No,Yes
54724,3,5,5.86,57,1,No,No,No
54725,3,7,2.73,31,2,Yes,No,No
54726,2,3,4.73,36,1,No,No,No
54727,3,6,4.75,41,1,No,Yes,No
54728,1,6,5.84,41,3,Yes,Yes,No
54729,1,2,5.05,31,1,Yes,No,Yes
54730,2,4,3.91,37,2,No,Yes,Yes
54731,1,6,4.34,50,1,Yes,Yes,No
54732,4,8,0.89,28,2,Yes,No,Yes
54733,3,2,3.23,36,1,Yes,No,Yes
54734,7,4,4.15,47,1,Yes,No,No
54735,1,2,6.02,49,2,No,No,Yes
54736,2,1,4.35,49,1,No,No,No
54737,2,8,2.99,46,1,Yes,No,Yes
54738,2,7,3.33,32,2,Yes,No,No
54739,5,1,3.24,32,3,No,Yes,Yes
54740,1,8,3.75,31,2,No,No,No
54741,1,1,3.01,48,3,No,No,No
54742,5,4,2.25,40,1,No,No,No
54743,2,1,4.26,44,1,Yes,No,No
54744,6,2,4.45,41,1,No,No,No
54745,5,1,4.89,48,1,No,No,Yes
54746,5,5,3.06,29,1,No,No,No
54747,1,5,4.74,40,3,Yes,No,No
54748,4,3,1.51,21,1,No,No,Yes
54749,3,4,3.38,35,1,No,No,No
54750,2,1,3.53,33,1,Yes,Yes,No
54751,3,4,1.83,41,1,Yes,No,Yes
54752,5,8,2.39,25,1,Yes,No,Yes
54753,7,4,4.12,31,2,Yes,Yes,No
54754,5,2,3.52,27,1,No,No,Yes
54755,2,1,6.52,47,1,Yes,No,No
54756,1,2,3.75,50,3,Yes,No,No
54757,1,3,5.55,39,1,Yes,No,No
54758,6,3,2.21,48,2,No,No,Yes
54759,3,7,3.47,31,1,No,No,No
54760,4,2,0.4,19,2,Yes,No,No
54761,1,5,4.43,42,3,Yes,Yes,No
54762,2,4,3.86,36,1,No,Yes,No
54763,3,8,5.28,44,3,No,No,Yes
54764,3,4,2.7,14,2,No,No,No
54765,2,7,3.07,50,2,Yes,No,No
54766,2,4,6.67,42,1,Yes,No,Yes
54767,6,5,2.42,33,1,No,No,Yes
54768,7,1,2.32,39,3,Yes,Yes,Yes
54769,1,2,4.63,56,3,Yes,Yes,No
54770,2,6,4.13,41,1,Yes,No,No
54771,2,5,8.27,60,2,No,No,No
54772,5,7,2.19,40,2,Yes,No,Yes
54773,3,3,4.07,45,3,Yes,Yes,Yes
54774,6,8,1.79,38,2,Yes,No,No
54775,7,4,3.0,14,1,Yes,No,No
54776,1,4,6.23,50,3,No,No,Yes
54777,3,8,2.76,26,2,Yes,No,Yes
54778,3,1,4.94,40,3,Yes,No,No
54779,5,1,3.35,42,1,No,No,No
54780,4,1,1.72,16,1,No,No,No
54781,5,7,4.6,34,3,No,Yes,No
54782,2,1,7.1,66,2,No,No,No
54783,1,2,3.43,36,1,No,No,Yes
54784,1,5,1.24,36,1,No,No,No
54785,5,8,0.4,25,1,Yes,No,No
54786,1,7,6.19,58,2,Yes,Yes,No
54787,3,1,5.27,56,1,Yes,No,No
54788,1,3,2.55,28,2,Yes,Yes,No
54789,1,6,1.52,33,3,Yes,No,Yes
54790,2,2,6.48,67,2,Yes,Yes,Yes
54791,3,3,5.11,49,1,No,Yes,No
54792,3,1,2.44,22,3,No,Yes,Yes
54793,2,7,4.63,44,2,No,Yes,Yes
54794,1,7,5.47,43,2,Yes,No,No
54795,3,1,6.04,40,2,No,No,Yes
54796,2,5,6.14,53,2,No,No,No
54797,6,2,3.95,44,2,No,No,Yes
54798,2,2,2.68,25,1,Yes,No,Yes
54799,2,5,3.65,47,2,No,No,No
54800,1,7,5.61,62,2,Yes,No,No
54801,1,8,5.11,48,1,Yes,Yes,No
54802,6,1,3.13,29,1,Yes,Yes,No
54803,1,6,4.1,22,1,No,Yes,No
54804,1,1,4.72,60,2,No,No,No
54805,1,7,4.55,39,1,Yes,No,Yes
54806,1,7,4.74,41,1,No,Yes,Yes
54807,1,4,5.73,46,3,Yes,No,No
54808,3,1,4.06,40,1,No,Yes,Yes
54809,1,8,4.94,50,2,Yes,Yes,No
54810,3,1,1.84,30,1,No,No,Yes
54811,2,2,5.18,44,1,Yes,Yes,No
54812,1,3,1.71,40,1,Yes,No,No
54813,2,4,4.33,33,1,Yes,No,Yes
54814,3,2,3.81,35,1,No,No,No
54815,2,1,5.0,42,1,Yes,Yes,Yes
54816,1,3,6.2,46,3,Yes,No,No
54817,4,2,4.43,31,2,No,No,No
54818,4,1,2.78,40,1,Yes,Yes,No
54819,1,1,4.18,51,1,No,No,No
54820,3,2,2.16,18,1,No,No,No
54821,1,4,5.37,54,3,Yes,No,No
54822,2,6,4.56,34,1,Yes,No,No
54823,3,7,5.39,40,2,No,No,No
54824,2,8,5.12,39,1,No,No,No
54825,3,8,4.98,44,2,No,No,Yes
54826,1,1,3.99,38,1,Yes,Yes,No
54827,3,4,1.81,29,1,No,No,No
54828,2,5,6.48,52,3,Yes,No,No
54829,6,4,2.13,28,1,No,No,Yes
54830,3,7,2.25,26,2,No,No,Yes
54831,1,2,6.89,49,1,Yes,Yes,No
54832,1,1,5.33,36,1,Yes,No,No
54833,7,7,5.34,40,3,Yes,No,Yes
54834,4,1,2.39,26,1,Yes,No,No
54835,1,1,3.58,39,1,Yes,No,Yes
54836,2,7,5.26,32,1,No,No,No
54837,4,5,1.66,31,1,No,No,No
54838,3,8,4.45,32,1,Yes,No,Yes
54839,2,2,4.71,44,2,Yes,No,Yes
54840,2,2,5.66,47,1,Yes,Yes,Yes
54841,3,7,2.05,28,3,Yes,No,Yes
54842,1,7,6.71,47,2,Yes,No,No
54843,3,5,2.87,34,1,No,Yes,Yes
54844,2,1,5.23,42,3,Yes,No,Yes
54845,3,5,2.81,30,1,No,Yes,No
54846,1,2,3.45,43,1,No,Yes,No
54847,2,5,4.34,49,1,Yes,No,Yes
54848,1,1,5.74,46,1,No,No,Yes
54849,3,6,6.01,49,2,No,No,No
54850,7,3,2.6,33,1,Yes,Yes,No
54851,7,5,0.87,18,1,No,No,No
54852,2,6,5.08,49,2,No,No,No
54853,2,6,6.24,44,2,Yes,No,No
54854,4,4,0.5,22,1,Yes,No,No
54855,3,4,4.79,35,1,Yes,No,Yes
54856,5,3,1.61,42,1,Yes,No,Yes
54857,1,2,3.65,30,1,No,No,No
54858,1,3,4.31,33,3,Yes,No,Yes
54859,2,6,5.25,50,1,No,No,No
54860,3,4,3.86,28,1,No,No,No
54861,2,6,3.6,38,3,No,No,No
54862,5,2,0.4,32,1,Yes,Yes,No
54863,6,5,3.86,40,1,No,No,No
54864,4,1,0.4,24,1,Yes,No,No
54865,2,1,6.4,66,1,No,No,No
54866,3,7,5.75,47,2,No,No,No
54867,3,3,1.35,17,1,Yes,No,No
54868,2,4,6.46,52,2,Yes,No,No
54869,1,3,4.6,49,2,Yes,No,No
54870,7,3,2.36,33,1,No,Yes,No
54871,6,5,3.04,31,3,Yes,No,Yes
54872,7,1,3.12,24,1,Yes,No,No
54873,3,4,3.16,34,1,Yes,Yes,Yes
54874,1,5,4.7,29,1,Yes,No,No
54875,6,6,3.03,29,1,No,Yes,No
54876,1,5,3.98,50,3,Yes,No,Yes
54877,2,1,5.7,44,1,Yes,No,No
54878,3,3,4.84,53,1,No,No,No
54879,3,5,3.88,26,2,Yes,No,No
54880,2,1,6.04,46,2,No,No,No
54881,1,5,3.56,38,2,No,No,No
54882,3,5,2.66,25,1,Yes,Yes,Yes
54883,5,2,2.35,32,1,No,No,Yes
54884,4,5,1.75,11,1,Yes,No,No
54885,3,1,3.69,26,1,Yes,No,No
54886,1,6,4.05,39,2,Yes,Yes,No
54887,1,1,5.2,40,3,Yes,Yes,No
54888,1,6,1.56,42,2,Yes,No,No
54889,2,3,5.18,53,1,No,No,No
54890,2,2,4.93,46,3,Yes,No,No
54891,1,5,2.42,16,1,No,No,No
54892,5,2,1.17,29,3,No,No,No
54893,3,2,3.79,42,3,No,No,No
54894,3,4,4.55,51,1,Yes,No,No
54895,2,2,4.6,39,1,No,No,No
54896,6,1,0.4,12,1,No,No,Yes
54897,2,5,6.32,49,1,Yes,No,No
54898,2,4,6.14,62,1,Yes,No,Yes
54899,6,4,5.38,54,2,No,No,No
54900,3,4,4.09,34,3,No,No,Yes
54901,3,5,5.23,31,2,Yes,No,No
54902,1,5,3.72,40,3,No,No,No
54903,7,2,2.48,37,3,Yes,No,No
54904,1,4,4.55,40,1,No,No,No
54905,2,2,5.02,61,1,No,No,No
54906,2,5,5.78,43,2,Yes,No,Yes
54907,3,4,3.34,30,2,Yes,No,Yes
54908,4,3,2.06,14,3,No,Yes,Yes
54909,3,3,4.67,47,1,No,Yes,Yes
54910,2,1,4.67,56,2,No,No,No
54911,6,6,1.52,31,1,No,No,No
54912,2,1,7.57,52,2,Yes,No,Yes
54913,2,4,3.65,34,2,No,No,No
54914,1,1,2.11,28,1,Yes,Yes,Yes
54915,1,2,4.73,49,1,No,No,No
54916,5,6,3.72,51,1,Yes,No,No
54917,2,4,5.84,53,2,No,No,No
54918,1,3,4.56,43,2,No,No,Yes
54919,3,3,2.61,30,1,No,Yes,No
54920,3,1,2.56,39,1,Yes,No,Yes
54921,1,6,3.69,38,1,Yes,No,Yes
54922,3,1,4.47,47,1,No,No,Yes
54923,1,1,5.88,47,3,No,Yes,No
54924,3,2,4.55,36,2,No,No,No
54925,5,1,1.79,45,2,No,Yes,Yes
54926,6,4,2.71,25,2,No,No,No
54927,1,1,3.05,26,1,No,No,Yes
54928,2,3,7.35,46,1,Yes,No,No
54929,1,5,7.11,61,3,Yes,No,No
54930,1,5,5.48,53,2,Yes,No,Yes
54931,5,8,5.4,56,1,No,Yes,No
54932,3,8,4.64,37,1,Yes,No,No
54933,3,5,5.27,55,2,Yes,No,No
54934,5,2,4.37,55,2,No,Yes,No
54935,7,1,3.25,46,2,Yes,No,Yes
54936,1,1,5.66,52,1,Yes,No,No
54937,3,1,3.09,24,3,Yes,No,No
54938,3,2,2.03,18,2,No,No,No
54939,1,2,7.3,70,3,Yes,No,No
54940,1,4,3.03,41,1,Yes,No,No
54941,3,5,2.12,26,1,Yes,No,Yes
54942,3,7,4.68,34,3,Yes,Yes,Yes
54943,5,1,3.46,35,1,Yes,No,No
54944,1,4,5.14,40,2,Yes,No,No
54945,3,6,1.09,13,2,No,No,Yes
54946,4,2,1.71,23,1,No,No,No
54947,3,1,4.03,43,3,Yes,Yes,Yes
54948,3,2,2.49,27,1,Yes,No,Yes
54949,4,7,3.67,42,3,Yes,No,No
54950,2,3,4.24,29,1,Yes,No,Yes
54951,3,8,5.15,42,1,Yes,No,No
54952,2,4,4.94,53,1,No,Yes,Yes
54953,3,6,1.13,18,1,No,No,No
54954,4,4,3.47,34,2,No,No,No
54955,1,4,2.59,37,2,No,Yes,Yes
54956,2,1,5.59,55,1,No,No,Yes
54957,1,8,3.46,41,1,No,No,No
54958,2,8,4.89,55,1,No,No,No
54959,4,1,3.97,50,2,No,No,No
54960,5,7,4.37,41,2,Yes,No,No
54961,1,1,3.64,39,1,No,No,No
54962,1,7,2.8,23,2,No,No,No
54963,2,4,5.58,53,2,No,No,No
54964,6,1,2.61,20,3,No,No,No
54965,6,2,0.6,21,2,No,No,No
54966,2,2,5.96,58,2,Yes,Yes,No
54967,7,6,2.34,27,2,Yes,No,No
54968,3,2,5.02,49,2,No,No,No
54969,5,8,2.46,27,1,No,No,Yes
54970,1,8,4.54,46,3,No,No,No
54971,3,1,3.44,35,2,Yes,No,No
54972,1,5,4.83,45,1,No,Yes,No
54973,6,1,1.82,18,1,No,Yes,Yes
54974,4,8,3.8,25,2,No,No,Yes
54975,6,7,4.82,33,3,Yes,No,No
54976,6,6,0.4,6,1,No,Yes,No
54977,2,3,3.24,38,1,Yes,Yes,Yes
54978,2,1,4.59,46,1,Yes,No,Yes
54979,1,7,2.54,26,3,Yes,No,No
54980,4,3,0.58,20,1,No,No,No
54981,2,3,4.38,54,3,Yes,No,No
54982,2,4,5.51,43,2,Yes,No,No
54983,1,4,4.93,54,1,No,No,No
54984,7,6,3.17,37,1,Yes,No,No
54985,6,8,3.86,48,1,Yes,Yes,Yes
54986,6,3,2.08,24,1,No,Yes,No
54987,7,3,3.26,39,1,No,No,Yes
54988,2,4,7.87,65,1,Yes,No,No
54989,4,1,4.62,37,1,Yes,No,No
54990,2,8,4.02,42,1,Yes,No,No
54991,7,3,2.69,28,3,Yes,Yes,Yes
54992,2,4,4.99,29,1,Yes,No,No
54993,4,1,3.65,25,1,No,No,No
54994,3,2,2.96,40,1,No,No,No
54995,6,8,4.69,50,1,No,No,No
54996,4,5,3.3,50,3,No,Yes,Yes
54997,3,4,3.32,30,3,No,No,No
54998,2,6,5.79,58,2,Yes,No,No
54999,4,8,3.07,30,1,Yes,Yes,Yes
55000,2,4,3.33,32,3,Yes,No,No
55001,7,4,0.45,27,2,Yes,No,Yes
55002,2,4,4.96,43,1,No,Yes,No
55003,5,2,2.38,27,3,Yes,No,No
55004,1,3,5.96,54,1,Yes,No,No
55005,3,5,6.14,45,1,No,Yes,Yes
55006,1,2,5.67,45,2,No,No,No
55007,6,1,5.74,48,2,Yes,Yes,No
55008,3,6,3.66,31,1,Yes,Yes,Yes
55009,2,5,6.07,67,3,Yes,No,No
55010,2,8,7.61,61,2,Yes,No,Yes
55011,1,4,3.34,26,3,Yes,No,No
55012,2,2,3.61,36,1,No,No,Yes
55013,6,5,2.95,33,1,No,No,No
55014,1,3,5.83,44,1,Yes,No,Yes
55015,3,2,2.52,38,3,No,No,Yes
55016,6,4,4.78,30,2,Yes,Yes,No
55017,7,8,3.57,41,1,No,No,No
55018,1,5,3.23,46,1,No,No,Yes
55019,4,5,3.75,36,1,No,No,Yes
55020,2,6,5.95,35,2,Yes,No,No
55021,2,7,6.08,31,2,Yes,No,Yes
55022,6,4,1.13,27,1,No,Yes,Yes
55023,4,2,1.74,24,1,No,No,No
55024,1,5,4.76,40,1,Yes,No,No
55025,3,3,4.49,26,2,No,No,Yes
55026,2,3,6.85,57,3,Yes,No,No
55027,1,1,3.59,20,2,Yes,No,No
55028,3,6,3.8,33,1,Yes,No,Yes
55029,1,5,3.45,31,3,Yes,No,No
55030,7,7,5.58,50,3,Yes,No,No
55031,3,7,4.9,48,2,Yes,No,No
55032,1,1,5.36,51,1,Yes,No,Yes
55033,2,3,7.69,56,1,Yes,No,Yes
55034,3,8,6.69,68,1,No,No,Yes
55035,1,5,3.77,34,1,No,No,No
55036,2,5,3.95,31,2,Yes,Yes,Yes
55037,1,3,2.22,37,1,Yes,No,No
55038,3,3,3.75,45,2,No,No,No
55039,6,7,4.78,39,1,Yes,No,No
55040,6,7,3.69,18,1,No,No,No
55041,4,2,3.84,53,1,Yes,Yes,Yes
55042,4,1,2.89,29,1,No,No,No
55043,2,1,5.21,34,2,No,No,No
55044,3,1,4.29,31,1,No,Yes,Yes
55045,5,1,5.12,64,3,Yes,No,Yes
55046,3,1,3.77,25,1,Yes,Yes,Yes
55047,1,4,3.53,43,2,Yes,No,Yes
55048,4,3,1.74,33,1,No,No,Yes
55049,6,5,1.42,23,1,No,No,No
55050,2,1,5.89,37,1,No,Yes,No
55051,1,1,5.08,46,1,Yes,No,No
55052,2,1,5.6,47,1,No,No,No
55053,2,8,5.27,50,3,Yes,No,No
55054,6,1,4.11,23,2,Yes,No,No
55055,1,1,5.26,54,1,Yes,No,No
55056,4,5,4.31,35,2,Yes,No,Yes
55057,2,6,4.07,33,3,Yes,No,No
55058,6,7,3.2,32,2,Yes,No,Yes
55059,1,7,1.45,21,1,No,No,Yes
55060,4,3,2.78,34,1,Yes,No,No
55061,3,6,3.38,28,1,No,No,No
55062,1,8,2.66,28,1,No,No,No
55063,1,1,4.91,46,1,Yes,No,No
55064,2,4,4.87,42,2,Yes,No,No
55065,3,1,2.7,16,2,No,Yes,Yes
55066,3,8,6.34,55,2,Yes,No,Yes
55067,2,5,5.23,44,2,No,No,Yes
55068,3,2,4.25,50,2,Yes,No,No
55069,4,6,3.0,33,1,Yes,No,Yes
55070,4,5,3.17,28,1,No,No,No
55071,7,2,2.91,25,1,No,No,Yes
55072,6,1,2.7,40,1,Yes,No,No
55073,3,1,5.29,47,3,No,No,No
55074,6,4,3.94,42,1,No,No,No
55075,3,1,4.99,45,2,No,No,Yes
55076,2,4,5.87,39,1,Yes,No,No
55077,2,1,4.86,38,3,Yes,No,No
55078,5,3,2.02,32,3,No,No,No
55079,1,1,6.15,41,2,Yes,No,Yes
55080,4,1,2.53,35,2,Yes,No,No
55081,3,7,3.45,39,1,No,Yes,Yes
55082,2,1,3.96,45,2,No,No,No
55083,6,5,4.59,47,1,Yes,No,No
55084,2,2,4.22,42,2,No,No,Yes
55085,4,2,5.58,53,3,Yes,No,No
55086,4,1,1.96,31,2,No,Yes,No
55087,2,4,7.19,52,1,No,Yes,No
55088,4,8,3.5,32,1,Yes,Yes,No
55089,3,1,5.0,41,3,No,No,No
55090,1,7,4.01,34,3,Yes,No,No
55091,3,4,5.35,52,1,Yes,No,No
55092,1,8,4.35,44,1,No,No,No
55093,2,2,6.01,52,3,No,No,No
55094,4,4,1.79,29,3,No,Yes,No
55095,3,3,4.11,41,1,No,Yes,Yes
55096,3,3,2.72,44,3,No,No,No
55097,4,4,3.71,43,1,Yes,No,No
55098,4,1,3.92,50,1,No,No,No
55099,1,7,2.36,40,1,Yes,No,No
55100,1,1,3.12,38,1,No,Yes,No
55101,7,2,2.37,24,1,No,No,Yes
55102,2,1,5.55,36,2,Yes,No,Yes
55103,2,3,6.06,40,2,No,No,No
55104,1,1,5.93,65,1,No,No,No
55105,3,3,1.38,20,1,Yes,Yes,No
55106,4,3,1.14,23,3,Yes,Yes,No
55107,5,3,4.44,31,3,Yes,No,No
55108,1,1,3.43,50,2,No,No,No
55109,3,6,3.13,37,1,No,No,Yes
55110,4,8,3.38,30,1,Yes,No,No
55111,3,1,5.06,43,1,Yes,No,Yes
55112,2,7,5.49,28,1,No,No,Yes
55113,4,1,0.4,13,1,No,No,Yes
55114,7,2,1.06,18,1,No,Yes,Yes
55115,5,2,2.94,34,1,Yes,No,No
55116,7,4,3.02,32,2,Yes,No,Yes
55117,5,8,4.14,38,3,No,No,No
55118,1,6,4.54,48,2,No,No,No
55119,2,1,5.52,53,1,No,No,No
55120,2,5,4.5,42,1,Yes,No,No
55121,3,5,4.15,30,1,No,No,No
55122,2,2,6.33,53,1,Yes,No,No
55123,1,1,2.67,20,2,No,No,Yes
55124,1,6,4.27,35,1,No,No,No
55125,6,7,6.18,42,2,No,No,No
55126,3,1,4.34,44,1,No,No,No
55127,2,3,7.88,62,2,Yes,No,No
55128,4,8,0.4,17,2,No,No,Yes
55129,4,8,0.53,14,1,No,No,No
55130,6,2,0.47,12,2,No,No,No
55131,3,6,4.48,38,3,No,No,No
55132,1,7,6.87,44,1,Yes,No,No
55133,2,2,3.94,46,1,No,No,No
55134,5,2,1.76,33,2,No,No,Yes
55135,5,2,4.52,46,2,No,No,Yes
55136,1,2,2.14,33,1,No,No,Yes
55137,3,1,2.15,46,2,No,No,No
55138,1,1,6.07,51,1,No,No,No
55139,1,3,4.2,29,1,Yes,No,Yes
55140,3,5,2.15,32,2,No,No,Yes
55141,6,5,2.17,11,2,No,Yes,No
55142,5,1,2.84,34,1,No,No,Yes
55143,3,4,5.35,44,2,Yes,No,No
55144,1,6,4.67,38,2,Yes,No,No
55145,7,7,3.89,22,1,Yes,No,Yes
55146,6,5,2.42,30,3,Yes,Yes,No
55147,5,4,2.67,40,1,No,No,No
55148,5,5,4.38,35,2,Yes,No,No
55149,2,2,7.45,50,1,Yes,Yes,Yes
55150,3,5,3.9,46,1,No,Yes,No
55151,5,8,4.45,38,2,Yes,No,No
55152,3,7,3.54,33,1,Yes,No,No
55153,1,7,2.93,25,1,Yes,No,Yes
55154,5,4,4.11,20,3,No,No,No
55155,3,5,4.67,35,1,Yes,No,Yes
55156,3,4,2.7,46,1,No,Yes,No
55157,5,7,4.6,41,1,Yes,No,No
55158,2,2,4.61,30,3,Yes,No,Yes
55159,2,6,3.41,26,1,No,Yes,No
55160,3,5,3.89,35,2,Yes,No,Yes
55161,1,5,5.83,43,2,No,No,Yes
55162,3,6,5.3,44,1,Yes,Yes,Yes
55163,2,5,4.78,33,2,No,No,No
55164,7,7,3.4,41,2,No,No,No
55165,3,8,2.01,34,1,No,No,Yes
55166,3,1,4.77,49,1,Yes,No,No
55167,2,2,4.44,41,1,No,No,No
55168,3,8,1.87,43,1,No,Yes,Yes
55169,1,4,6.5,74,3,Yes,Yes,No
55170,6,4,5.02,52,1,No,No,No
55171,3,8,2.75,29,1,No,No,Yes
55172,4,2,2.71,37,3,No,No,Yes
55173,2,2,3.47,52,1,No,No,Yes
55174,1,7,3.11,42,1,Yes,No,Yes
55175,1,5,4.58,33,1,Yes,No,No
55176,4,4,3.27,36,3,No,No,Yes
55177,3,5,5.35,51,2,No,No,No
55178,5,6,1.83,39,3,Yes,No,Yes
55179,5,1,3.09,42,1,No,No,Yes
55180,6,8,0.4,22,1,No,No,Yes
55181,2,2,5.8,58,2,Yes,No,No
55182,2,1,6.34,53,3,Yes,Yes,No
55183,1,2,5.42,53,3,Yes,Yes,No
55184,1,3,4.68,25,1,No,No,Yes
55185,2,1,2.88,35,1,No,Yes,Yes
55186,3,7,2.25,45,1,No,No,Yes
55187,4,2,2.38,31,1,Yes,Yes,Yes
55188,3,2,3.92,29,2,Yes,No,Yes
55189,5,1,5.14,29,1,Yes,Yes,Yes
55190,3,2,2.74,29,1,Yes,No,No
55191,3,1,4.44,44,1,Yes,Yes,Yes
55192,3,4,4.13,34,1,No,Yes,Yes
55193,5,2,3.64,48,1,No,No,Yes
55194,1,3,4.5,48,1,Yes,Yes,No
55195,1,1,4.91,41,1,Yes,No,No
55196,3,2,3.33,42,1,Yes,No,No
55197,2,6,4.62,41,1,Yes,No,Yes
55198,5,3,2.41,34,1,No,Yes,No
55199,1,5,3.76,38,2,No,No,Yes
55200,2,1,5.01,40,3,Yes,No,No
55201,1,3,2.16,23,1,No,No,Yes
55202,7,4,2.89,37,2,No,Yes,No
55203,2,1,4.63,55,1,Yes,No,No
55204,5,4,4.25,35,1,No,No,No
55205,1,5,3.74,38,1,No,No,No
55206,3,5,4.71,46,1,Yes,No,Yes
55207,1,4,2.92,34,1,Yes,No,No
55208,2,4,4.67,28,1,Yes,No,No
55209,4,8,4.05,45,1,No,No,No
55210,1,8,2.28,37,1,No,No,No
55211,3,1,3.88,35,1,No,Yes,Yes
55212,3,7,1.38,31,1,No,Yes,Yes
55213,2,5,4.14,45,3,No,Yes,Yes
55214,2,4,2.97,26,1,No,No,Yes
55215,1,3,5.66,53,2,Yes,Yes,No
55216,1,3,4.96,41,1,No,No,No
55217,4,4,3.75,39,3,No,No,No
55218,2,5,4.05,37,2,No,No,No
55219,7,2,1.49,28,1,No,No,Yes
55220,3,7,3.61,23,1,No,Yes,Yes
55221,4,2,0.98,15,1,Yes,Yes,No
55222,1,2,3.48,48,1,No,No,No
55223,3,5,1.06,23,1,No,No,No
55224,4,6,3.03,43,1,No,No,No
55225,1,3,2.45,27,1,No,Yes,No
55226,1,2,4.54,37,1,Yes,No,No
55227,6,3,3.86,39,3,Yes,Yes,Yes
55228,6,1,3.67,42,1,No,No,No
55229,7,1,3.01,41,1,Yes,Yes,No
55230,6,2,2.71,36,3,No,No,No
55231,1,1,3.75,50,1,Yes,No,No
55232,7,3,4.76,40,2,No,No,No
55233,5,7,2.01,22,1,No,No,Yes
55234,2,5,5.57,36,3,Yes,Yes,No
55235,2,7,7.59,76,1,Yes,No,No
55236,7,8,5.98,52,1,No,No,Yes
55237,5,8,2.04,26,1,Yes,Yes,No
55238,3,6,7.05,44,3,Yes,No,No
55239,6,6,2.03,23,1,No,No,No
55240,3,3,4.82,43,1,Yes,No,No
55241,3,8,5.78,33,1,Yes,Yes,Yes
55242,3,6,4.54,50,2,Yes,No,No
55243,4,7,2.98,30,3,Yes,No,No
55244,1,6,6.1,51,2,Yes,No,No
55245,5,1,4.39,37,3,Yes,No,Yes
55246,6,2,3.9,25,1,No,No,No
55247,1,8,4.84,47,1,Yes,Yes,Yes
55248,3,3,7.12,54,2,Yes,No,No
55249,1,5,2.01,20,1,Yes,No,No
55250,1,3,5.6,57,2,No,No,No
55251,4,4,2.05,27,1,Yes,Yes,Yes
55252,1,6,2.43,45,2,No,No,Yes
55253,2,3,6.99,55,3,Yes,No,Yes
55254,3,5,3.81,43,1,No,Yes,No
55255,1,4,7.59,61,2,No,No,Yes
55256,2,8,6.7,53,3,Yes,No,No
55257,7,1,4.97,42,1,No,No,No
55258,2,1,6.91,49,2,No,No,No
55259,2,8,4.18,48,2,No,Yes,Yes
55260,2,5,4.31,34,1,Yes,No,No
55261,1,2,4.57,31,1,Yes,No,No
55262,3,8,3.06,38,2,Yes,No,No
55263,5,4,1.81,25,1,No,No,Yes
55264,2,6,4.75,40,1,No,Yes,Yes
55265,1,5,0.4,21,1,No,No,No
55266,3,1,4.19,38,1,No,No,No
55267,2,7,3.5,35,2,Yes,No,No
55268,1,8,3.42,45,2,No,No,No
55269,6,6,3.28,34,2,Yes,No,No
55270,2,5,4.07,54,3,Yes,No,No
55271,5,3,3.64,32,1,Yes,No,Yes
55272,3,1,3.4,38,2,Yes,Yes,No
55273,5,4,0.5,12,1,Yes,Yes,No
55274,2,2,2.92,43,3,No,No,Yes
55275,1,7,3.17,35,3,No,Yes,Yes
55276,5,3,2.17,25,1,Yes,No,No
55277,1,6,6.58,63,1,Yes,Yes,Yes
55278,1,5,2.63,33,1,No,No,No
55279,2,4,3.47,32,2,No,No,Yes
55280,2,2,6.66,59,1,Yes,No,Yes
55281,3,5,1.77,24,1,Yes,Yes,Yes
55282,5,3,5.0,47,2,No,No,No
55283,6,3,1.39,28,2,No,No,No
55284,6,5,3.63,42,2,No,No,No
55285,3,3,4.68,46,1,Yes,No,No
55286,4,6,2.0,34,2,No,No,No
55287,2,4,4.58,35,3,Yes,No,Yes
55288,7,7,4.23,42,3,Yes,No,No
55289,6,4,3.17,37,2,Yes,No,No
55290,7,4,2.44,40,1,No,No,No
55291,6,5,0.4,9,1,Yes,No,No
55292,2,5,6.17,40,1,No,No,No
55293,2,7,3.7,36,3,Yes,No,No
55294,7,2,3.18,52,1,Yes,No,No
55295,6,6,1.29,21,2,No,No,Yes
55296,1,1,5.43,35,1,No,No,No
55297,4,3,4.09,36,1,No,No,Yes
55298,3,1,2.95,26,2,Yes,No,Yes
55299,3,5,3.65,43,2,No,Yes,Yes
55300,3,4,6.31,50,2,Yes,No,No
55301,3,3,3.62,23,3,No,No,No
55302,2,3,4.53,52,2,No,Yes,No
55303,2,7,6.81,58,3,Yes,No,No
55304,2,3,5.46,46,1,Yes,No,No
55305,3,3,3.36,32,2,No,No,Yes
55306,1,4,4.31,31,3,No,No,Yes
55307,1,1,3.37,30,2,No,No,Yes
55308,6,6,2.48,34,1,No,Yes,No
55309,3,4,4.26,43,1,No,Yes,Yes
55310,3,6,3.85,34,1,Yes,Yes,No
55311,2,6,6.71,55,2,Yes,No,No
55312,1,6,3.62,43,2,No,No,No
55313,7,3,1.3,40,1,No,Yes,Yes
